Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
SF461167,1,Larceny,No,San Francisco,140,Charles Ortega,2002
SF834641,1,Larceny,Yes,San Francisco,167,Adele Peters,2004
NY109946,2,Vandalism,Yes,New York,313,Kenneth Nance,2000
BO916336,5,Assault,No,Boston,799,Jennie Hampton,2002
CH849470,5,Assault,Yes,Chicago,646,John Ledue,2002
BO943933,5,Assault,No,Boston,976,Tyler Stringer,2002
SF715237,1,Larceny,No,San Francisco,891,Edward Denton,2002
BO789004,5,Assault,Yes,Boston,264,Tamica Striegel,2003
CH631835,3,Homicide,Yes,Chicago,298,Barry Goetz,2001
SF757980,1,Larceny,No,San Francisco,216,Charles Pitts,2003
NY587940,5,Assault,Yes,New York,105,Mitzi Fowler,2004
CH755256,2,Vandalism,No,Chicago,443,Mildred Shuey,2004
BO178080,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2000
BO161987,3,Homicide,No,Boston,820,Steven Hardeman,2003
SF792333,1,Larceny,No,San Francisco,167,Adele Peters,2004
BO374047,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2001
BO187706,3,Homicide,Yes,Boston,799,Jennie Hampton,2001
NY825157,2,Vandalism,No,New York,982,Beatrice Frappier,2000
CH391003,1,Larceny,Yes,Chicago,515,Beverly Taylor,2002
CH801081,3,Homicide,No,Chicago,443,Mildred Shuey,2003
NY376735,4,Drug abuse,No,New York,105,Mitzi Fowler,2000
NY749714,5,Assault,No,New York,313,Kenneth Nance,2001
SF344347,5,Assault,No,San Francisco,848,Joseph Costello,2000
SF273910,4,Drug abuse,Yes,San Francisco,216,Charles Pitts,2002
NY371175,4,Drug abuse,No,New York,628,Valerie Eskew,2004
NY724215,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
BO455137,5,Assault,No,Boston,287,Kathy Fry,2004
SF940000,5,Assault,No,San Francisco,848,Joseph Costello,2001
BO946287,5,Assault,Yes,Boston,799,Jennie Hampton,2003
SF132636,1,Larceny,Yes,San Francisco,848,Joseph Costello,2003
SF710369,1,Larceny,No,San Francisco,447,Sherell Reine,2000
NY162664,1,Larceny,Yes,New York,648,Julian Gibson,2004
CH501178,1,Larceny,No,Chicago,639,Joshua Compton,2001
BO462388,1,Larceny,No,Boston,820,Steven Hardeman,2000
CH895567,2,Vandalism,Yes,Chicago,639,Joshua Compton,2001
SF391614,1,Larceny,No,San Francisco,447,Sherell Reine,2003
NY573959,1,Larceny,No,New York,628,Valerie Eskew,2004
SF281562,2,Vandalism,No,San Francisco,130,David Graham,2004
SF211528,1,Larceny,No,San Francisco,130,David Graham,2001
NY752876,5,Assault,Yes,New York,313,Kenneth Nance,2001
NY164688,2,Vandalism,Yes,New York,597,Nancy Smith,2004
NY970653,2,Vandalism,No,New York,597,Nancy Smith,2004
BO168543,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
SF705936,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
NY613743,2,Vandalism,No,New York,628,Valerie Eskew,2002
CH957204,3,Homicide,No,Chicago,443,Mildred Shuey,2001
NY557400,3,Homicide,Yes,New York,628,Valerie Eskew,2004
NY955339,1,Larceny,No,New York,105,Mitzi Fowler,2002
SF941904,1,Larceny,Yes,San Francisco,130,David Graham,2001
SF993941,5,Assault,No,San Francisco,140,Charles Ortega,2003
BO278314,5,Assault,No,Boston,976,Tyler Stringer,2003
BO279586,3,Homicide,No,Boston,820,Steven Hardeman,2000
NY632753,2,Vandalism,Yes,New York,648,Julian Gibson,2001
CH527894,1,Larceny,Yes,Chicago,515,Beverly Taylor,2003
NY250705,2,Vandalism,Yes,New York,255,Rogelio Fett,2000
BO744470,2,Vandalism,No,Boston,264,Tamica Striegel,2004
BO746332,5,Assault,No,Boston,827,Timothy Iverson,2004
SF132753,5,Assault,Yes,San Francisco,167,Adele Peters,2002
BO104963,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2000
CH132721,1,Larceny,No,Chicago,298,Barry Goetz,2002
BO263795,3,Homicide,Yes,Boston,976,Tyler Stringer,2002
SF515294,1,Larceny,Yes,San Francisco,891,Edward Denton,2004
CH528803,3,Homicide,No,Chicago,639,Joshua Compton,2002
CH606073,1,Larceny,Yes,Chicago,515,Beverly Taylor,2003
SF884153,5,Assault,Yes,San Francisco,447,Sherell Reine,2000
BO365628,3,Homicide,Yes,Boston,976,Tyler Stringer,2004
BO517459,1,Larceny,No,Boston,287,Kathy Fry,2003
BO533373,2,Vandalism,No,Boston,799,Jennie Hampton,2001
SF679938,4,Drug abuse,No,San Francisco,167,Adele Peters,2001
SF468888,1,Larceny,Yes,San Francisco,848,Joseph Costello,2003
SF489330,5,Assault,No,San Francisco,848,Joseph Costello,2001
NY710428,4,Drug abuse,No,New York,982,Beatrice Frappier,2004
SF301165,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
NY284663,1,Larceny,Yes,New York,641,Gregory Kocher,2004
CH924187,2,Vandalism,Yes,Chicago,739,Donald Olsen,2000
CH395509,3,Homicide,Yes,Chicago,783,Peter Palmieri,2004
NY914308,2,Vandalism,No,New York,313,Kenneth Nance,2004
CH431995,3,Homicide,Yes,Chicago,515,Beverly Taylor,2004
SF308301,5,Assault,No,San Francisco,447,Sherell Reine,2000
CH727137,3,Homicide,Yes,Chicago,515,Beverly Taylor,2001
CH616865,1,Larceny,No,Chicago,298,Barry Goetz,2001
BO172839,2,Vandalism,No,Boston,827,Timothy Iverson,2002
BO351062,1,Larceny,No,Boston,976,Tyler Stringer,2001
BO405912,1,Larceny,No,Boston,287,Kathy Fry,2004
BO327536,5,Assault,No,Boston,799,Jennie Hampton,2001
CH993598,1,Larceny,Yes,Chicago,298,Barry Goetz,2002
BO546016,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
NY322106,2,Vandalism,Yes,New York,597,Nancy Smith,2000
NY691903,1,Larceny,No,New York,255,Rogelio Fett,2002
SF880294,5,Assault,No,San Francisco,167,Adele Peters,2004
SF488242,1,Larceny,Yes,San Francisco,140,Charles Ortega,2003
BO449424,3,Homicide,Yes,Boston,827,Timothy Iverson,2003
CH403021,1,Larceny,No,Chicago,169,Georgia Jones,2004
CH755010,5,Assault,Yes,Chicago,298,Barry Goetz,2003
BO255230,2,Vandalism,No,Boston,976,Tyler Stringer,2004
NY242946,2,Vandalism,No,New York,628,Valerie Eskew,2004
SF742199,1,Larceny,No,San Francisco,130,David Graham,2001
SF202347,1,Larceny,Yes,San Francisco,130,David Graham,2003
BO449386,4,Drug abuse,No,Boston,820,Steven Hardeman,2001
CH803327,4,Drug abuse,Yes,Chicago,639,Joshua Compton,2002
NY241493,2,Vandalism,No,New York,597,Nancy Smith,2003
SF503050,5,Assault,No,San Francisco,167,Adele Peters,2001
NY409236,2,Vandalism,No,New York,982,Beatrice Frappier,2001
NY420424,2,Vandalism,Yes,New York,628,Valerie Eskew,2002
SF527948,4,Drug abuse,Yes,San Francisco,891,Edward Denton,2000
BO386922,3,Homicide,Yes,Boston,799,Jennie Hampton,2002
CH196243,3,Homicide,No,Chicago,646,John Ledue,2004
BO641346,5,Assault,Yes,Boston,799,Jennie Hampton,2001
CH209097,5,Assault,No,Chicago,783,Peter Palmieri,2003
BO371660,1,Larceny,No,Boston,264,Tamica Striegel,2001
BO917290,5,Assault,Yes,Boston,820,Steven Hardeman,2004
CH553299,4,Drug abuse,Yes,Chicago,169,Georgia Jones,2002
SF762590,4,Drug abuse,No,San Francisco,130,David Graham,2002
NY339195,5,Assault,No,New York,648,Julian Gibson,2002
CH452643,4,Drug abuse,Yes,Chicago,783,Peter Palmieri,2000
CH260232,1,Larceny,Yes,Chicago,739,Donald Olsen,2004
SF950779,1,Larceny,Yes,San Francisco,291,Roy Romero,2002
CH492514,2,Vandalism,Yes,Chicago,443,Mildred Shuey,2003
SF919287,1,Larceny,No,San Francisco,140,Charles Ortega,2002
CH736632,5,Assault,Yes,Chicago,443,Mildred Shuey,2003
SF270637,5,Assault,No,San Francisco,848,Joseph Costello,2002
NY734750,2,Vandalism,No,New York,313,Kenneth Nance,2004
NY223396,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
NY266537,4,Drug abuse,No,New York,313,Kenneth Nance,2004
BO120305,3,Homicide,No,Boston,287,Kathy Fry,2002
CH559120,2,Vandalism,Yes,Chicago,169,Georgia Jones,2002
BO882761,2,Vandalism,No,Boston,287,Kathy Fry,2003
NY697377,2,Vandalism,Yes,New York,105,Mitzi Fowler,2003
BO797828,1,Larceny,Yes,Boston,799,Jennie Hampton,2004
SF705936,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2004
NY810279,2,Vandalism,No,New York,628,Valerie Eskew,2003
NY592655,2,Vandalism,No,New York,982,Beatrice Frappier,2000
BO226654,4,Drug abuse,Yes,Boston,117,Alyssa Haycraft,2004
SF376283,1,Larceny,Yes,San Francisco,891,Edward Denton,2004
BO309462,5,Assault,Yes,Boston,117,Alyssa Haycraft,2000
CH530513,3,Homicide,Yes,Chicago,739,Donald Olsen,2001
SF132636,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2004
CH507529,5,Assault,Yes,Chicago,739,Donald Olsen,2003
CH631835,5,Assault,No,Chicago,169,Georgia Jones,2003
CH942736,1,Larceny,No,Chicago,169,Georgia Jones,2004
SF777971,5,Assault,Yes,San Francisco,891,Edward Denton,2000
CH405641,4,Drug abuse,Yes,Chicago,646,John Ledue,2000
BO337058,1,Larceny,Yes,Boston,414,Ronald Bryant,2004
BO884726,2,Vandalism,No,Boston,827,Timothy Iverson,2001
SF959605,4,Drug abuse,Yes,San Francisco,291,Roy Romero,2000
NY479291,1,Larceny,No,New York,105,Mitzi Fowler,2003
NY511290,5,Assault,No,New York,255,Rogelio Fett,2003
CH999582,4,Drug abuse,Yes,Chicago,783,Peter Palmieri,2000
BO422242,1,Larceny,No,Boston,976,Tyler Stringer,2000
BO930000,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
CH458440,2,Vandalism,No,Chicago,783,Peter Palmieri,2001
NY517952,2,Vandalism,Yes,New York,105,Mitzi Fowler,2000
NY592685,2,Vandalism,No,New York,648,Julian Gibson,2001
CH897297,1,Larceny,Yes,Chicago,646,John Ledue,2004
BO681275,4,Drug abuse,No,Boston,976,Tyler Stringer,2004
CH226427,3,Homicide,Yes,Chicago,515,Beverly Taylor,2002
BO740859,5,Assault,No,Boston,820,Steven Hardeman,2000
SF848886,5,Assault,No,San Francisco,130,David Graham,2000
NY328095,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY801431,5,Assault,No,New York,628,Valerie Eskew,2004
CH415906,2,Vandalism,Yes,Chicago,739,Donald Olsen,2002
CH856680,2,Vandalism,Yes,Chicago,298,Barry Goetz,2002
CH637164,1,Larceny,No,Chicago,443,Mildred Shuey,2003
SF711823,5,Assault,Yes,San Francisco,140,Charles Ortega,2001
NY934129,1,Larceny,Yes,New York,105,Mitzi Fowler,2003
SF626818,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2001
BO371716,4,Drug abuse,No,Boston,827,Timothy Iverson,2001
SF407430,2,Vandalism,Yes,San Francisco,891,Edward Denton,2002
CH675791,3,Homicide,No,Chicago,515,Beverly Taylor,2003
NY665114,5,Assault,Yes,New York,641,Gregory Kocher,2002
NY695608,2,Vandalism,No,New York,105,Mitzi Fowler,2001
CH458533,2,Vandalism,Yes,Chicago,443,Mildred Shuey,2001
BO568181,2,Vandalism,No,Boston,820,Steven Hardeman,2000
NY749749,2,Vandalism,Yes,New York,648,Julian Gibson,2003
BO193638,2,Vandalism,No,Boston,976,Tyler Stringer,2000
CH893697,4,Drug abuse,Yes,Chicago,169,Georgia Jones,2004
NY810279,1,Larceny,No,New York,255,Rogelio Fett,2002
BO193638,4,Drug abuse,No,Boston,820,Steven Hardeman,2002
BO898378,3,Homicide,Yes,Boston,976,Tyler Stringer,2003
BO798924,2,Vandalism,No,Boston,414,Ronald Bryant,2004
SF676514,1,Larceny,Yes,San Francisco,140,Charles Ortega,2003
SF884150,3,Homicide,No,San Francisco,130,David Graham,2002
CH977522,3,Homicide,No,Chicago,739,Donald Olsen,2004
CH982881,3,Homicide,No,Chicago,739,Donald Olsen,2003
SF166327,1,Larceny,No,San Francisco,140,Charles Ortega,2002
SF467650,3,Homicide,Yes,San Francisco,167,Adele Peters,2003
BO161378,3,Homicide,No,Boston,827,Timothy Iverson,2003
BO679941,2,Vandalism,Yes,Boston,414,Ronald Bryant,2004
BO403159,5,Assault,No,Boston,117,Alyssa Haycraft,2004
BO959927,2,Vandalism,No,Boston,287,Kathy Fry,2002
NY675220,1,Larceny,No,New York,641,Gregory Kocher,2004
NY229057,4,Drug abuse,No,New York,628,Valerie Eskew,2000
NY892923,2,Vandalism,No,New York,628,Valerie Eskew,2001
NY167313,2,Vandalism,No,New York,313,Kenneth Nance,2004
SF443927,5,Assault,No,San Francisco,891,Edward Denton,2001
SF300319,5,Assault,Yes,San Francisco,891,Edward Denton,2000
CH969030,3,Homicide,Yes,Chicago,515,Beverly Taylor,2000
SF468607,4,Drug abuse,Yes,San Francisco,891,Edward Denton,2000
CH423607,3,Homicide,Yes,Chicago,298,Barry Goetz,2004
NY887100,5,Assault,No,New York,648,Julian Gibson,2002
SF843712,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2000
SF552920,3,Homicide,No,San Francisco,130,David Graham,2001
CH561539,3,Homicide,No,Chicago,646,John Ledue,2004
SF937738,1,Larceny,Yes,San Francisco,140,Charles Ortega,2001
CH679558,1,Larceny,No,Chicago,298,Barry Goetz,2004
NY542884,4,Drug abuse,No,New York,255,Rogelio Fett,2000
BO823677,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
CH299016,3,Homicide,Yes,Chicago,298,Barry Goetz,2002
BO875699,5,Assault,Yes,Boston,799,Jennie Hampton,2004
BO803677,1,Larceny,No,Boston,799,Jennie Hampton,2004
NY897323,2,Vandalism,No,New York,105,Mitzi Fowler,2000
NY180299,4,Drug abuse,Yes,New York,105,Mitzi Fowler,2003
NY921278,1,Larceny,Yes,New York,255,Rogelio Fett,2002
NY459683,5,Assault,No,New York,313,Kenneth Nance,2000
BO675554,4,Drug abuse,No,Boston,976,Tyler Stringer,2004
NY504902,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2004
SF982074,1,Larceny,No,San Francisco,291,Roy Romero,2002
SF111063,1,Larceny,Yes,San Francisco,140,Charles Ortega,2004
BO790895,1,Larceny,No,Boston,264,Tamica Striegel,2004
SF480932,1,Larceny,Yes,San Francisco,848,Joseph Costello,2003
NY385807,2,Vandalism,Yes,New York,982,Beatrice Frappier,2004
CH351374,3,Homicide,Yes,Chicago,443,Mildred Shuey,2000
BO597461,1,Larceny,No,Boston,799,Jennie Hampton,2001
CH803327,3,Homicide,No,Chicago,298,Barry Goetz,2001
SF519117,4,Drug abuse,No,San Francisco,216,Charles Pitts,2003
CH984436,5,Assault,No,Chicago,783,Peter Palmieri,2003
CH110587,1,Larceny,Yes,Chicago,783,Peter Palmieri,2000
CH623739,5,Assault,No,Chicago,169,Georgia Jones,2002
NY780788,1,Larceny,Yes,New York,648,Julian Gibson,2000
SF679938,5,Assault,Yes,San Francisco,167,Adele Peters,2003
BO442537,5,Assault,No,Boston,820,Steven Hardeman,2003
CH193988,2,Vandalism,No,Chicago,169,Georgia Jones,2004
SF820685,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2002
SF393767,2,Vandalism,Yes,San Francisco,130,David Graham,2003
NY813741,1,Larceny,Yes,New York,255,Rogelio Fett,2000
SF280247,1,Larceny,Yes,San Francisco,130,David Graham,2003
BO685940,2,Vandalism,No,Boston,827,Timothy Iverson,2000
NY460708,1,Larceny,Yes,New York,641,Gregory Kocher,2001
SF117151,1,Larceny,Yes,San Francisco,291,Roy Romero,2000
BO652407,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2002
NY322106,5,Assault,No,New York,255,Rogelio Fett,2001
NY795132,2,Vandalism,Yes,New York,597,Nancy Smith,2002
BO859673,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2002
SF399683,4,Drug abuse,Yes,San Francisco,891,Edward Denton,2003
CH230960,2,Vandalism,Yes,Chicago,783,Peter Palmieri,2004
CH131655,1,Larceny,No,Chicago,515,Beverly Taylor,2004
CH412853,1,Larceny,No,Chicago,515,Beverly Taylor,2003
SF394059,1,Larceny,Yes,San Francisco,216,Charles Pitts,2000
BO917955,1,Larceny,Yes,Boston,264,Tamica Striegel,2000
BO308189,5,Assault,No,Boston,117,Alyssa Haycraft,2001
CH110918,5,Assault,No,Chicago,646,John Ledue,2003
CH731247,1,Larceny,Yes,Chicago,639,Joshua Compton,2004
SF276679,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2001
SF616465,1,Larceny,No,San Francisco,447,Sherell Reine,2003
NY617025,3,Homicide,Yes,New York,105,Mitzi Fowler,2004
NY990202,2,Vandalism,Yes,New York,641,Gregory Kocher,2002
SF825530,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2002
SF907447,2,Vandalism,No,San Francisco,140,Charles Ortega,2004
CH374416,5,Assault,No,Chicago,739,Donald Olsen,2001
BO338316,5,Assault,No,Boston,820,Steven Hardeman,2003
SF521408,4,Drug abuse,No,San Francisco,140,Charles Ortega,2000
BO126856,5,Assault,No,Boston,414,Ronald Bryant,2001
CH401379,3,Homicide,No,Chicago,515,Beverly Taylor,2003
SF491763,4,Drug abuse,No,San Francisco,447,Sherell Reine,2001
CH870317,3,Homicide,Yes,Chicago,515,Beverly Taylor,2002
SF475714,1,Larceny,Yes,San Francisco,216,Charles Pitts,2001
BO870727,2,Vandalism,Yes,Boston,820,Steven Hardeman,2002
BO160565,3,Homicide,No,Boston,799,Jennie Hampton,2002
SF662182,3,Homicide,No,San Francisco,891,Edward Denton,2004
NY504018,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2001
BO142034,2,Vandalism,No,Boston,264,Tamica Striegel,2002
SF311842,5,Assault,Yes,San Francisco,447,Sherell Reine,2003
SF413953,1,Larceny,No,San Francisco,140,Charles Ortega,2004
SF898130,3,Homicide,No,San Francisco,167,Adele Peters,2002
CH577726,3,Homicide,Yes,Chicago,298,Barry Goetz,2004
NY519817,2,Vandalism,No,New York,982,Beatrice Frappier,2004
NY322087,4,Drug abuse,Yes,New York,105,Mitzi Fowler,2002
CH690624,3,Homicide,No,Chicago,443,Mildred Shuey,2001
CH666505,5,Assault,Yes,Chicago,646,John Ledue,2001
SF548241,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2001
BO808463,5,Assault,No,Boston,287,Kathy Fry,2002
SF480932,4,Drug abuse,No,San Francisco,140,Charles Ortega,2000
SF973890,1,Larceny,No,San Francisco,216,Charles Pitts,2004
CH482994,1,Larceny,Yes,Chicago,783,Peter Palmieri,2002
SF754533,2,Vandalism,No,San Francisco,891,Edward Denton,2001
CH931267,3,Homicide,No,Chicago,515,Beverly Taylor,2002
SF963726,3,Homicide,Yes,San Francisco,216,Charles Pitts,2004
NY825157,1,Larceny,Yes,New York,105,Mitzi Fowler,2004
NY783250,4,Drug abuse,No,New York,105,Mitzi Fowler,2001
BO502230,3,Homicide,No,Boston,799,Jennie Hampton,2002
NY837087,2,Vandalism,No,New York,597,Nancy Smith,2000
NY667119,2,Vandalism,No,New York,648,Julian Gibson,2000
CH420153,3,Homicide,No,Chicago,169,Georgia Jones,2001
CH303588,3,Homicide,Yes,Chicago,298,Barry Goetz,2003
SF657378,1,Larceny,No,San Francisco,167,Adele Peters,2003
BO446008,5,Assault,Yes,Boston,799,Jennie Hampton,2002
CH428420,3,Homicide,Yes,Chicago,783,Peter Palmieri,2003
SF213287,4,Drug abuse,No,San Francisco,216,Charles Pitts,2001
CH741513,4,Drug abuse,Yes,Chicago,515,Beverly Taylor,2003
CH396404,4,Drug abuse,No,Chicago,739,Donald Olsen,2004
CH538952,4,Drug abuse,Yes,Chicago,169,Georgia Jones,2002
BO907574,1,Larceny,Yes,Boston,287,Kathy Fry,2000
CH687535,1,Larceny,No,Chicago,169,Georgia Jones,2001
CH797302,3,Homicide,No,Chicago,515,Beverly Taylor,2004
BO949148,1,Larceny,No,Boston,976,Tyler Stringer,2001
SF895775,1,Larceny,No,San Francisco,216,Charles Pitts,2002
NY944947,5,Assault,No,New York,313,Kenneth Nance,2004
NY539531,2,Vandalism,Yes,New York,597,Nancy Smith,2004
SF804443,5,Assault,No,San Francisco,130,David Graham,2001
BO130653,5,Assault,No,Boston,976,Tyler Stringer,2000
BO857571,5,Assault,Yes,Boston,820,Steven Hardeman,2004
NY438136,2,Vandalism,Yes,New York,255,Rogelio Fett,2000
BO921627,2,Vandalism,Yes,Boston,414,Ronald Bryant,2003
CH477355,3,Homicide,No,Chicago,515,Beverly Taylor,2002
CH588649,2,Vandalism,Yes,Chicago,646,John Ledue,2002
SF402670,4,Drug abuse,Yes,San Francisco,167,Adele Peters,2000
BO347696,5,Assault,No,Boston,976,Tyler Stringer,2004
CH181555,3,Homicide,Yes,Chicago,646,John Ledue,2002
BO207840,5,Assault,Yes,Boston,287,Kathy Fry,2004
NY126904,5,Assault,No,New York,255,Rogelio Fett,2001
CH401379,4,Drug abuse,No,Chicago,443,Mildred Shuey,2004
CH158652,3,Homicide,No,Chicago,515,Beverly Taylor,2000
NY632753,4,Drug abuse,Yes,New York,255,Rogelio Fett,2002
BO350311,3,Homicide,Yes,Boston,287,Kathy Fry,2003
NY139017,5,Assault,No,New York,597,Nancy Smith,2002
NY566237,1,Larceny,No,New York,648,Julian Gibson,2004
NY547543,5,Assault,Yes,New York,255,Rogelio Fett,2003
CH861325,2,Vandalism,Yes,Chicago,639,Joshua Compton,2001
NY717039,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
SF566571,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2001
BO761024,1,Larceny,Yes,Boston,827,Timothy Iverson,2000
BO326159,3,Homicide,No,Boston,820,Steven Hardeman,2003
BO235931,1,Larceny,No,Boston,799,Jennie Hampton,2004
BO322993,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2004
SF920558,1,Larceny,No,San Francisco,891,Edward Denton,2003
BO843854,2,Vandalism,No,Boston,827,Timothy Iverson,2000
SF742199,2,Vandalism,No,San Francisco,891,Edward Denton,2003
BO533387,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
BO588585,2,Vandalism,No,Boston,820,Steven Hardeman,2003
NY759501,2,Vandalism,Yes,New York,255,Rogelio Fett,2001
NY459138,5,Assault,Yes,New York,313,Kenneth Nance,2004
NY312935,2,Vandalism,No,New York,648,Julian Gibson,2001
SF521688,1,Larceny,Yes,San Francisco,130,David Graham,2000
SF333161,4,Drug abuse,Yes,San Francisco,291,Roy Romero,2001
NY458836,1,Larceny,Yes,New York,641,Gregory Kocher,2001
NY465683,1,Larceny,Yes,New York,628,Valerie Eskew,2000
CH609317,1,Larceny,Yes,Chicago,783,Peter Palmieri,2000
CH393638,2,Vandalism,Yes,Chicago,298,Barry Goetz,2004
NY918587,5,Assault,Yes,New York,105,Mitzi Fowler,2004
SF262542,2,Vandalism,No,San Francisco,140,Charles Ortega,2000
NY451195,2,Vandalism,No,New York,628,Valerie Eskew,2000
NY345068,2,Vandalism,No,New York,313,Kenneth Nance,2002
SF433016,4,Drug abuse,Yes,San Francisco,130,David Graham,2000
CH205148,3,Homicide,No,Chicago,515,Beverly Taylor,2004
SF478624,1,Larceny,Yes,San Francisco,140,Charles Ortega,2001
SF737966,1,Larceny,Yes,San Francisco,130,David Graham,2003
CH494029,3,Homicide,No,Chicago,639,Joshua Compton,2003
BO322993,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2003
SF957846,1,Larceny,Yes,San Francisco,291,Roy Romero,2004
NY942580,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
CH123527,5,Assault,Yes,Chicago,646,John Ledue,2004
CH581026,3,Homicide,No,Chicago,639,Joshua Compton,2003
BO675554,1,Larceny,No,Boston,287,Kathy Fry,2000
SF907618,2,Vandalism,Yes,San Francisco,130,David Graham,2003
CH441335,2,Vandalism,Yes,Chicago,298,Barry Goetz,2003
BO735764,1,Larceny,Yes,Boston,287,Kathy Fry,2001
CH637252,1,Larceny,Yes,Chicago,443,Mildred Shuey,2002
NY511290,5,Assault,Yes,New York,313,Kenneth Nance,2001
NY229924,1,Larceny,No,New York,313,Kenneth Nance,2004
CH431024,2,Vandalism,Yes,Chicago,298,Barry Goetz,2004
CH339357,3,Homicide,No,Chicago,739,Donald Olsen,2001
NY527745,2,Vandalism,No,New York,628,Valerie Eskew,2001
BO168543,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2004
BO631340,5,Assault,No,Boston,287,Kathy Fry,2001
NY174889,1,Larceny,No,New York,597,Nancy Smith,2002
CH490876,1,Larceny,Yes,Chicago,515,Beverly Taylor,2003
SF825530,1,Larceny,Yes,San Francisco,216,Charles Pitts,2001
CH885652,1,Larceny,Yes,Chicago,298,Barry Goetz,2001
CH154465,2,Vandalism,Yes,Chicago,515,Beverly Taylor,2000
BO186654,3,Homicide,No,Boston,264,Tamica Striegel,2004
CH824375,1,Larceny,Yes,Chicago,639,Joshua Compton,2001
CH590709,2,Vandalism,Yes,Chicago,169,Georgia Jones,2000
